MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
203029,West,Residential,2023-05-07 04:00:00,13.4,9.97,60,Active,9.82
203030,West,Commercial,2023-05-07 05:00:00,21.64,8.2,0,Faulty,6.07
203031,East,Industrial,2023-05-07 06:00:00,45.81,5.95,5,Active,6.42
203032,West,Commercial,2023-05-07 07:00:00,31.01,3.67,0,Active,8.72
203033,South,Residential,2023-05-07 08:00:00,8.88,4.41,10,Active,9.75
203034,Central,Commercial,2023-05-07 09:00:00,21.6,11.42,5,Active,9.04
203035,West,Industrial,2023-05-07 10:00:00,19.37,3.71,0,Active,6.59
203036,Central,Commercial,2023-05-07 11:00:00,10.67,9.01,5,Active,4.83
203037,Central,Residential,2023-05-07 12:00:00,21.9,6.71,30,Active,8.71
203038,South,Residential,2023-05-07 13:00:00,8.26,2.13,30,Active,6.8
203039,Central,Residential,2023-05-07 14:00:00,11.46,1.58,5,Active,5.28
203040,Central,Residential,2023-05-07 15:00:00,14.36,11.22,0,Active,5.28
203041,East,Residential,2023-05-07 16:00:00,16.51,3.04,0,Active,5.09
203042,Central,Residential,2023-05-07 17:00:00,20.49,6.53,0,Active,6.59
203043,North,Industrial,2023-05-07 18:00:00,11.14,2.09,30,Active,8.22
203044,South,Residential,2023-05-07 19:00:00,24.03,2.44,30,Active,5.68
203045,North,Residential,2023-05-07 20:00:00,12.24,9.84,5,Active,8.43
203046,Central,Residential,2023-05-07 21:00:00,14.56,7.2,15,Active,6.6
203047,Central,Commercial,2023-05-07 22:00:00,8.82,2.31,0,Active,7.44
203048,West,Residential,2023-05-07 23:00:00,23.42,5.22,10,Active,10.17
203049,East,Residential,2023-05-08 00:00:00,10.68,7.01,0,Active,6.32
203050,North,Residential,2023-05-08 01:00:00,7.27,6.98,60,Faulty,5.18
203051,North,Residential,2023-05-08 02:00:00,21.95,10.87,5,Active,5.15
203052,Central,Residential,2023-05-08 03:00:00,6.94,5.76,0,Active,10.49
203053,South,Industrial,2023-05-08 04:00:00,6.48,1.49,0,Active,7.06
203054,East,Commercial,2023-05-08 05:00:00,11.12,10.48,60,Active,6.81
203055,Central,Residential,2023-05-08 06:00:00,14.41,6.66,5,Active,6.68
203056,North,Commercial,2023-05-08 07:00:00,16.73,1.44,10,Active,7.27
203057,North,Industrial,2023-05-08 08:00:00,10.64,6.34,60,Active,7.37
203058,Central,Residential,2023-05-08 09:00:00,22.82,2.65,60,Active,6.62
203059,North,Residential,2023-05-08 10:00:00,11.66,7.0,30,Active,5.37
203060,North,Residential,2023-05-08 11:00:00,19.46,9.27,15,Active,8.73
203061,Central,Residential,2023-05-08 12:00:00,13.84,4.28,5,Active,10.48
203062,Central,Commercial,2023-05-08 13:00:00,30.4,7.84,60,Faulty,6.67
203063,South,Commercial,2023-05-08 14:00:00,13.62,6.7,0,Active,9.32
203064,South,Residential,2023-05-08 15:00:00,30.83,11.55,0,Active,4.54
203065,South,Residential,2023-05-08 16:00:00,25.12,10.93,30,Active,9.69
203066,Central,Commercial,2023-05-08 17:00:00,18.89,2.1,0,Active,8.67
203067,North,Commercial,2023-05-08 18:00:00,33.05,3.97,0,Active,6.32
203068,North,Commercial,2023-05-08 19:00:00,13.43,9.22,0,Active,9.67
203069,East,Residential,2023-05-08 20:00:00,7.98,10.32,10,Active,8.2
203070,West,Residential,2023-05-08 21:00:00,34.7,11.08,15,Active,4.81
203071,South,Industrial,2023-05-08 22:00:00,18.46,4.09,30,Active,6.28
203072,Central,Residential,2023-05-08 23:00:00,12.78,6.72,60,Active,4.74
203073,East,Residential,2023-05-09 00:00:00,7.81,9.39,0,Active,6.86
203074,West,Commercial,2023-05-09 01:00:00,22.82,5.13,60,Active,5.59
203075,North,Residential,2023-05-09 02:00:00,8.64,2.37,0,Active,8.62
203076,South,Industrial,2023-05-09 03:00:00,18.3,7.36,0,Active,4.86
203077,Central,Residential,2023-05-09 04:00:00,33.13,8.01,30,Active,8.62
203078,North,Commercial,2023-05-09 05:00:00,14.26,9.61,0,Active,7.76
203079,East,Residential,2023-05-09 06:00:00,33.75,1.14,0,Active,6.31
203080,North,Industrial,2023-05-09 07:00:00,11.13,8.46,10,Active,6.23
203081,Central,Residential,2023-05-09 08:00:00,21.22,11.71,10,Active,5.04
203082,East,Commercial,2023-05-09 09:00:00,29.88,5.67,0,Active,7.55
203083,West,Residential,2023-05-09 10:00:00,22.23,11.1,0,Active,9.18
203084,North,Commercial,2023-05-09 11:00:00,10.02,5.14,15,Active,7.01
203085,East,Residential,2023-05-09 12:00:00,14.97,5.85,0,Active,6.15
203086,South,Residential,2023-05-09 13:00:00,37.79,7.17,0,Active,7.39
203087,North,Residential,2023-05-09 14:00:00,12.32,5.44,15,Active,8.5
203088,West,Residential,2023-05-09 15:00:00,14.25,6.66,5,Active,9.69
203089,East,Residential,2023-05-09 16:00:00,15.35,1.84,0,Active,7.16
203090,West,Commercial,2023-05-09 17:00:00,9.2,6.56,5,Active,7.82
203091,East,Residential,2023-05-09 18:00:00,19.21,8.4,15,Active,4.84
203092,South,Residential,2023-05-09 19:00:00,16.84,10.94,60,Active,7.21
203093,West,Residential,2023-05-09 20:00:00,12.21,7.52,0,Active,9.99
203094,Central,Industrial,2023-05-09 21:00:00,10.52,10.51,10,Active,7.54
203095,Central,Commercial,2023-05-09 22:00:00,4.75,4.6,0,Active,6.57
203096,West,Residential,2023-05-09 23:00:00,3.9,7.99,5,Faulty,6.17
203097,South,Industrial,2023-05-10 00:00:00,9.51,5.36,60,Active,5.33
203098,Central,Industrial,2023-05-10 01:00:00,4.43,5.66,15,Active,8.34
203099,Central,Residential,2023-05-10 02:00:00,21.47,2.75,0,Active,4.92
203100,North,Residential,2023-05-10 03:00:00,14.18,4.03,0,Active,7.31
203101,North,Commercial,2023-05-10 04:00:00,12.26,7.96,60,Active,9.29
203102,East,Commercial,2023-05-10 05:00:00,14.7,8.25,0,Active,9.3
203103,East,Residential,2023-05-10 06:00:00,7.96,7.59,0,Active,9.03
203104,West,Residential,2023-05-10 07:00:00,6.34,11.52,0,Active,5.97
203105,East,Residential,2023-05-10 08:00:00,12.56,8.4,30,Faulty,5.44
203106,West,Industrial,2023-05-10 09:00:00,15.48,11.75,5,Active,7.77
203107,North,Industrial,2023-05-10 10:00:00,10.22,1.68,0,Faulty,8.23
203108,East,Residential,2023-05-10 11:00:00,13.15,10.39,30,Active,10.08
203109,West,Residential,2023-05-10 12:00:00,25.76,3.87,0,Active,5.93
203110,Central,Industrial,2023-05-10 13:00:00,22.47,8.81,30,Active,6.04
203111,North,Residential,2023-05-10 14:00:00,16.09,9.18,60,Active,7.55
203112,West,Residential,2023-05-10 15:00:00,16.11,1.16,60,Active,9.17
203113,Central,Residential,2023-05-10 16:00:00,14.9,3.78,60,Active,6.96
203114,South,Commercial,2023-05-10 17:00:00,19.76,10.02,0,Active,7.34
203115,South,Residential,2023-05-10 18:00:00,19.82,6.71,0,Active,9.99
203116,West,Residential,2023-05-10 19:00:00,15.98,9.16,0,Active,6.26
203117,South,Residential,2023-05-10 20:00:00,31.49,10.35,0,Active,7.52
203118,West,Industrial,2023-05-10 21:00:00,23.45,1.87,10,Faulty,9.6
203119,South,Residential,2023-05-10 22:00:00,8.54,1.49,0,Active,7.3
203120,East,Industrial,2023-05-10 23:00:00,20.12,7.34,0,Active,9.03
203121,West,Residential,2023-05-11 00:00:00,28.2,9.5,30,Active,8.97
203122,South,Residential,2023-05-11 01:00:00,10.42,8.44,30,Active,9.0
203123,East,Residential,2023-05-11 02:00:00,21.82,5.9,10,Active,9.6
203124,North,Commercial,2023-05-11 03:00:00,2.55,9.64,30,Active,7.05
203125,East,Residential,2023-05-11 04:00:00,22.74,3.34,30,Active,7.49
203126,East,Residential,2023-05-11 05:00:00,15.99,10.47,0,Active,8.78
203127,South,Residential,2023-05-11 06:00:00,6.3,8.87,0,Active,6.21
203128,South,Residential,2023-05-11 07:00:00,13.09,11.07,60,Active,6.29
203129,East,Residential,2023-05-11 08:00:00,15.74,3.32,60,Active,5.15
203130,North,Industrial,2023-05-11 09:00:00,18.52,11.29,0,Active,6.83
203131,South,Commercial,2023-05-11 10:00:00,28.25,3.04,60,Active,8.98
203132,Central,Residential,2023-05-11 11:00:00,4.39,3.0,60,Active,5.55
203133,East,Commercial,2023-05-11 12:00:00,6.95,7.94,10,Active,9.06
203134,South,Residential,2023-05-11 13:00:00,25.17,8.78,0,Active,4.87
203135,Central,Commercial,2023-05-11 14:00:00,23.57,3.65,0,Active,10.45
203136,North,Residential,2023-05-11 15:00:00,9.02,1.87,60,Active,5.56
203137,South,Residential,2023-05-11 16:00:00,15.4,4.49,15,Active,10.09
203138,West,Commercial,2023-05-11 17:00:00,17.55,10.64,0,Active,6.25
203139,West,Residential,2023-05-11 18:00:00,18.93,8.69,15,Active,5.08
203140,East,Industrial,2023-05-11 19:00:00,27.43,10.57,10,Active,6.23
203141,West,Residential,2023-05-11 20:00:00,7.45,5.15,0,Active,5.69
203142,Central,Residential,2023-05-11 21:00:00,19.47,6.21,5,Active,9.31
203143,North,Industrial,2023-05-11 22:00:00,12.41,8.1,30,Active,6.81
203144,West,Commercial,2023-05-11 23:00:00,16.06,8.53,30,Active,5.78
203145,North,Industrial,2023-05-12 00:00:00,9.74,6.76,60,Active,6.22
203146,East,Residential,2023-05-12 01:00:00,5.87,4.29,60,Active,6.5
203147,West,Residential,2023-05-12 02:00:00,8.88,8.49,30,Active,9.39
203148,East,Commercial,2023-05-12 03:00:00,20.08,2.59,10,Active,5.83
203149,East,Residential,2023-05-12 04:00:00,4.84,6.74,0,Active,8.51
203150,North,Industrial,2023-05-12 05:00:00,7.63,6.68,0,Active,8.83
203151,South,Residential,2023-05-12 06:00:00,12.52,9.61,30,Active,6.02
203152,North,Industrial,2023-05-12 07:00:00,17.92,8.94,60,Active,9.25
203153,North,Commercial,2023-05-12 08:00:00,9.1,10.49,0,Active,10.02
203154,Central,Residential,2023-05-12 09:00:00,26.02,4.41,15,Active,8.46
203155,East,Residential,2023-05-12 10:00:00,8.66,9.47,60,Active,6.12
203156,East,Residential,2023-05-12 11:00:00,6.47,8.56,10,Active,10.05
203157,North,Residential,2023-05-12 12:00:00,11.99,1.42,5,Active,6.8
203158,Central,Residential,2023-05-12 13:00:00,13.36,6.13,10,Active,6.95
203159,East,Industrial,2023-05-12 14:00:00,4.68,8.89,60,Active,7.84
203160,Central,Residential,2023-05-12 15:00:00,35.79,9.03,5,Active,5.49
203161,South,Commercial,2023-05-12 16:00:00,9.48,1.25,15,Active,8.44
203162,East,Residential,2023-05-12 17:00:00,18.94,4.07,0,Active,5.89
203163,West,Residential,2023-05-12 18:00:00,17.69,1.3,30,Active,9.45
203164,Central,Commercial,2023-05-12 19:00:00,12.98,5.03,0,Active,7.02
203165,East,Residential,2023-05-12 20:00:00,13.46,5.94,15,Active,5.66
203166,North,Industrial,2023-05-12 21:00:00,17.4,5.69,0,Active,9.58
203167,North,Commercial,2023-05-12 22:00:00,17.88,11.72,0,Active,10.04
203168,West,Residential,2023-05-12 23:00:00,19.6,5.3,0,Active,6.19
203169,Central,Commercial,2023-05-13 00:00:00,18.56,5.71,15,Active,5.03
203170,Central,Residential,2023-05-13 01:00:00,23.92,3.21,5,Active,4.95
203171,North,Industrial,2023-05-13 02:00:00,4.25,3.32,0,Active,7.27
203172,West,Residential,2023-05-13 03:00:00,18.57,2.98,0,Active,6.36
203173,South,Commercial,2023-05-13 04:00:00,21.01,8.49,60,Active,7.47
203174,Central,Residential,2023-05-13 05:00:00,17.32,8.56,0,Active,9.88
203175,South,Residential,2023-05-13 06:00:00,22.64,3.53,0,Active,9.29
203176,Central,Residential,2023-05-13 07:00:00,20.87,11.71,60,Faulty,5.63
203177,North,Industrial,2023-05-13 08:00:00,6.95,7.33,0,Active,5.28
203178,West,Residential,2023-05-13 09:00:00,5.81,5.03,15,Active,4.86
203179,North,Commercial,2023-05-13 10:00:00,10.26,3.21,0,Active,5.22
203180,North,Commercial,2023-05-13 11:00:00,19.9,10.4,0,Active,5.31
203181,South,Residential,2023-05-13 12:00:00,29.21,11.76,0,Active,8.4
203182,Central,Residential,2023-05-13 13:00:00,22.76,8.61,10,Active,6.49
203183,Central,Industrial,2023-05-13 14:00:00,8.54,7.63,30,Active,8.31
203184,East,Residential,2023-05-13 15:00:00,11.31,11.03,30,Active,7.17
203185,South,Residential,2023-05-13 16:00:00,13.71,1.09,15,Active,5.49
203186,Central,Industrial,2023-05-13 17:00:00,30.86,7.78,5,Active,5.34
203187,West,Commercial,2023-05-13 18:00:00,16.05,7.25,0,Faulty,8.21
203188,North,Commercial,2023-05-13 19:00:00,11.42,10.07,0,Active,9.66
203189,Central,Residential,2023-05-13 20:00:00,3.63,11.26,0,Active,5.79
203190,East,Residential,2023-05-13 21:00:00,22.77,11.59,0,Active,7.08
203191,West,Residential,2023-05-13 22:00:00,21.99,3.16,5,Active,9.58
203192,East,Commercial,2023-05-13 23:00:00,13.23,4.1,5,Active,6.82
203193,Central,Residential,2023-05-14 00:00:00,18.82,5.35,0,Active,5.58
203194,Central,Industrial,2023-05-14 01:00:00,9.87,7.16,10,Active,4.9
203195,North,Residential,2023-05-14 02:00:00,30.63,7.44,0,Active,6.06
203196,South,Commercial,2023-05-14 03:00:00,22.34,6.65,0,Active,5.06
203197,North,Residential,2023-05-14 04:00:00,6.94,8.99,0,Active,10.02
203198,East,Industrial,2023-05-14 05:00:00,15.26,10.25,30,Active,4.97
203199,East,Commercial,2023-05-14 06:00:00,7.3,4.46,0,Active,9.08
203200,North,Residential,2023-05-14 07:00:00,20.69,5.78,5,Active,7.87
203201,Central,Residential,2023-05-14 08:00:00,23.69,9.89,0,Active,6.67
203202,East,Residential,2023-05-14 09:00:00,11.74,5.67,30,Active,6.11
203203,Central,Commercial,2023-05-14 10:00:00,7.83,11.55,0,Active,4.83
203204,West,Residential,2023-05-14 11:00:00,25.24,9.59,60,Active,5.79
203205,East,Commercial,2023-05-14 12:00:00,7.06,6.41,0,Active,7.19
203206,West,Residential,2023-05-14 13:00:00,15.23,6.26,0,Active,10.47
203207,Central,Commercial,2023-05-14 14:00:00,24.03,4.17,10,Active,9.18
203208,South,Industrial,2023-05-14 15:00:00,14.45,2.04,30,Faulty,5.11
203209,East,Commercial,2023-05-14 16:00:00,16.82,7.77,0,Active,9.62
203210,East,Residential,2023-05-14 17:00:00,10.42,4.24,0,Active,6.15
203211,West,Commercial,2023-05-14 18:00:00,9.42,10.21,0,Active,7.21
203212,West,Commercial,2023-05-14 19:00:00,2.88,10.64,30,Active,5.36
203213,North,Residential,2023-05-14 20:00:00,10.96,4.0,30,Active,5.58
203214,North,Industrial,2023-05-14 21:00:00,21.59,1.46,10,Active,9.19
203215,Central,Commercial,2023-05-14 22:00:00,19.53,6.85,15,Active,5.68
203216,East,Commercial,2023-05-14 23:00:00,12.97,2.84,15,Active,8.01
203217,Central,Residential,2023-05-15 00:00:00,38.14,1.61,10,Active,8.41
203218,North,Residential,2023-05-15 01:00:00,35.86,11.31,15,Active,9.44
203219,West,Residential,2023-05-15 02:00:00,9.85,11.4,60,Active,8.05
203220,South,Commercial,2023-05-15 03:00:00,19.08,1.72,0,Active,8.47
203221,Central,Residential,2023-05-15 04:00:00,17.31,6.91,5,Active,4.51
203222,East,Commercial,2023-05-15 05:00:00,34.09,3.66,5,Faulty,8.57
203223,South,Residential,2023-05-15 06:00:00,35.68,4.42,0,Active,6.82
203224,Central,Commercial,2023-05-15 07:00:00,7.36,5.92,60,Active,5.7
203225,Central,Industrial,2023-05-15 08:00:00,16.14,2.6,15,Active,5.49
203226,West,Residential,2023-05-15 09:00:00,22.99,1.99,5,Active,8.63
203227,West,Residential,2023-05-15 10:00:00,10.53,10.25,0,Active,8.69
203228,East,Residential,2023-05-15 11:00:00,9.48,10.6,30,Active,9.12
203229,Central,Industrial,2023-05-15 12:00:00,12.97,10.6,15,Active,9.45
203230,East,Residential,2023-05-15 13:00:00,30.52,4.79,10,Active,4.71
203231,West,Residential,2023-05-15 14:00:00,8.49,8.69,15,Active,6.76
203232,West,Residential,2023-05-15 15:00:00,16.06,1.4,60,Active,7.85
203233,West,Residential,2023-05-15 16:00:00,25.96,11.86,10,Active,7.32
203234,East,Residential,2023-05-15 17:00:00,9.66,2.11,0,Active,6.25
203235,North,Residential,2023-05-15 18:00:00,8.33,8.86,30,Active,7.48
203236,South,Commercial,2023-05-15 19:00:00,7.69,8.9,60,Active,7.29
203237,South,Commercial,2023-05-15 20:00:00,26.13,8.88,5,Active,7.43
203238,North,Commercial,2023-05-15 21:00:00,9.75,4.65,0,Active,8.93
203239,South,Residential,2023-05-15 22:00:00,14.56,11.57,0,Active,5.07
203240,Central,Commercial,2023-05-15 23:00:00,4.89,7.79,15,Active,4.65
203241,East,Residential,2023-05-16 00:00:00,12.66,11.79,0,Active,6.21
203242,Central,Industrial,2023-05-16 01:00:00,20.83,9.01,0,Active,7.65
203243,South,Residential,2023-05-16 02:00:00,18.64,4.51,0,Active,6.46
203244,West,Residential,2023-05-16 03:00:00,23.91,7.68,30,Active,8.77
203245,South,Residential,2023-05-16 04:00:00,22.72,11.54,0,Active,4.83
203246,Central,Residential,2023-05-16 05:00:00,9.59,3.21,0,Active,8.58
203247,West,Residential,2023-05-16 06:00:00,4.7,3.83,0,Active,7.87
203248,East,Commercial,2023-05-16 07:00:00,17.34,7.99,10,Active,5.14
203249,Central,Residential,2023-05-16 08:00:00,31.14,4.9,15,Active,6.1
203250,Central,Commercial,2023-05-16 09:00:00,20.91,10.95,10,Active,8.59
203251,East,Commercial,2023-05-16 10:00:00,7.05,3.77,10,Active,9.9
203252,South,Residential,2023-05-16 11:00:00,12.49,10.3,10,Active,9.73
203253,East,Residential,2023-05-16 12:00:00,20.31,9.54,0,Active,5.26
203254,South,Residential,2023-05-16 13:00:00,10.91,3.32,5,Active,7.58
203255,West,Industrial,2023-05-16 14:00:00,20.55,9.26,0,Active,8.26
203256,North,Residential,2023-05-16 15:00:00,14.13,5.98,0,Faulty,7.29
203257,North,Residential,2023-05-16 16:00:00,14.84,9.28,30,Faulty,4.84
203258,South,Commercial,2023-05-16 17:00:00,17.65,6.09,0,Active,8.11
203259,East,Commercial,2023-05-16 18:00:00,19.02,8.07,0,Faulty,9.31
203260,North,Industrial,2023-05-16 19:00:00,5.42,4.17,10,Active,6.84
203261,West,Residential,2023-05-16 20:00:00,25.33,10.91,0,Active,8.92
203262,East,Residential,2023-05-16 21:00:00,11.61,5.42,60,Active,8.18
203263,Central,Residential,2023-05-16 22:00:00,26.12,1.27,0,Active,9.82
203264,South,Residential,2023-05-16 23:00:00,7.84,1.64,30,Active,7.95
203265,West,Industrial,2023-05-17 00:00:00,6.27,8.75,0,Active,6.55
203266,North,Commercial,2023-05-17 01:00:00,23.84,2.23,0,Active,8.72
203267,Central,Industrial,2023-05-17 02:00:00,9.75,2.83,0,Active,6.78
203268,West,Residential,2023-05-17 03:00:00,7.82,8.83,60,Active,4.71
203269,East,Commercial,2023-05-17 04:00:00,10.64,2.5,0,Active,5.32
203270,West,Industrial,2023-05-17 05:00:00,25.05,9.87,0,Faulty,9.82
203271,Central,Industrial,2023-05-17 06:00:00,9.27,8.45,0,Active,7.88
203272,East,Industrial,2023-05-17 07:00:00,19.69,3.87,10,Faulty,6.61
203273,East,Residential,2023-05-17 08:00:00,20.81,3.77,0,Active,6.24
203274,North,Residential,2023-05-17 09:00:00,22.2,6.18,60,Active,6.46
203275,East,Residential,2023-05-17 10:00:00,13.49,4.0,0,Active,7.53
203276,Central,Commercial,2023-05-17 11:00:00,22.98,10.87,30,Active,4.68
203277,Central,Commercial,2023-05-17 12:00:00,10.61,11.16,0,Active,8.68
203278,Central,Residential,2023-05-17 13:00:00,8.87,9.38,30,Active,10.44
203279,East,Residential,2023-05-17 14:00:00,6.94,2.54,0,Active,4.63
203280,South,Commercial,2023-05-17 15:00:00,8.65,8.61,0,Active,5.77
203281,Central,Commercial,2023-05-17 16:00:00,13.46,9.55,15,Active,7.58
203282,West,Residential,2023-05-17 17:00:00,12.49,4.44,0,Active,9.17
203283,Central,Industrial,2023-05-17 18:00:00,28.49,4.88,10,Active,8.08
203284,East,Residential,2023-05-17 19:00:00,21.43,1.77,5,Active,8.57
203285,East,Commercial,2023-05-17 20:00:00,34.39,7.0,0,Active,8.6
203286,East,Residential,2023-05-17 21:00:00,12.17,4.53,0,Active,9.87
203287,East,Residential,2023-05-17 22:00:00,17.05,1.03,0,Active,8.6
203288,West,Residential,2023-05-17 23:00:00,9.68,1.21,5,Active,5.19
203289,Central,Residential,2023-05-18 00:00:00,7.33,11.84,5,Active,6.08
203290,South,Commercial,2023-05-18 01:00:00,16.31,6.79,15,Active,8.87
203291,North,Industrial,2023-05-18 02:00:00,5.63,7.94,0,Active,6.97
203292,North,Residential,2023-05-18 03:00:00,10.16,9.6,0,Active,8.02
203293,North,Industrial,2023-05-18 04:00:00,43.0,9.25,0,Active,10.26
203294,West,Residential,2023-05-18 05:00:00,16.09,7.0,5,Active,4.83
203295,West,Residential,2023-05-18 06:00:00,12.66,8.7,0,Active,10.17
203296,East,Commercial,2023-05-18 07:00:00,16.15,9.38,0,Active,8.12
203297,South,Industrial,2023-05-18 08:00:00,12.28,10.73,0,Active,5.6
203298,South,Commercial,2023-05-18 09:00:00,19.49,9.69,0,Active,9.59
203299,Central,Commercial,2023-05-18 10:00:00,15.3,4.82,10,Active,7.43
203300,North,Commercial,2023-05-18 11:00:00,16.8,9.0,5,Active,5.93
203301,North,Residential,2023-05-18 12:00:00,15.32,4.15,60,Active,10.32
203302,West,Residential,2023-05-18 13:00:00,12.61,2.7,30,Active,8.37
203303,Central,Residential,2023-05-18 14:00:00,12.29,4.32,60,Active,8.0
203304,North,Residential,2023-05-18 15:00:00,15.08,3.13,0,Active,6.06
203305,Central,Residential,2023-05-18 16:00:00,29.4,9.94,10,Active,4.93
203306,Central,Residential,2023-05-18 17:00:00,39.75,7.81,0,Active,9.85
203307,South,Residential,2023-05-18 18:00:00,12.36,11.25,60,Active,7.76
203308,North,Residential,2023-05-18 19:00:00,10.1,8.17,0,Active,5.14
203309,North,Commercial,2023-05-18 20:00:00,12.26,8.02,10,Active,10.47
203310,West,Commercial,2023-05-18 21:00:00,10.31,7.02,15,Active,6.17
203311,South,Commercial,2023-05-18 22:00:00,10.14,2.53,60,Active,9.62
203312,North,Residential,2023-05-18 23:00:00,6.34,2.41,0,Active,9.36
203313,South,Residential,2023-05-19 00:00:00,4.8,11.98,0,Active,7.89
203314,South,Residential,2023-05-19 01:00:00,15.34,9.68,0,Faulty,8.84
203315,East,Residential,2023-05-19 02:00:00,11.83,11.98,5,Active,10.14
203316,West,Residential,2023-05-19 03:00:00,7.84,6.86,0,Active,5.21
203317,Central,Residential,2023-05-19 04:00:00,18.16,1.77,60,Active,5.77
203318,West,Residential,2023-05-19 05:00:00,10.42,1.88,30,Active,8.85
203319,Central,Commercial,2023-05-19 06:00:00,12.09,8.97,0,Active,6.0
203320,Central,Commercial,2023-05-19 07:00:00,26.28,11.39,60,Active,5.32
203321,North,Residential,2023-05-19 08:00:00,8.75,3.17,0,Active,8.28
203322,South,Residential,2023-05-19 09:00:00,23.51,1.67,10,Active,5.75
203323,South,Industrial,2023-05-19 10:00:00,23.29,7.19,0,Active,9.34
203324,South,Residential,2023-05-19 11:00:00,14.9,4.55,5,Active,7.79
